f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,f_host_response_time,p_host_response_rate,p_host_acceptance_rate,usd_price,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincefirst,n_days_sincelast,d_backyard,d_baking_sheet,d_barbecue_utensils,d_bathtub,d_bed_linens,d_board_games,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_keypad,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_outdoor_dining_area,d_outdoor_furniture,d_outlet_covers,d_private_entrance,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_single_level_home,d_smart_lock,d_smoke_alarm,d_toaster,d_waterfront,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_have_frige,d_have_o_machineee_machinecoffee,d_have_gril,d_have_freeon_premises,d_have_freestreet,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,room_type,property_type
(condo),Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,100,193.79999999999998,2,1.5,1,1,5,1,1,1,342,9,9,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,170,50143480,Innere Stadt,Entire home/apt,(condo)
suite,Entire home/apt,Entire/Apt,Meidling,within an hour,100,99,71.82,4,1.5,1,1,4.69,36,6.21,1,79,173,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,63,50144034,Meidling,Entire home/apt,suite
unit,Entire home/apt,Entire/Apt,Josefstadt,NA,NA,58,66.11999999999999,4,1.5,1,1,5,6,1.04,3,0,172,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,58,50145347,Josefstadt,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,NA,within a day,80,62,43.31999999999999,2,1,NA,1,5,2,0.36,7,8,165,136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,50146048,Landstra§e,Entire home/apt,(condo)
(condo),Entire home/apt,Entire/Apt,Favoriten,within a day,67,75,101.46,6,2,3,3,NA,0,NA,32,126,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,50159410,Favoriten,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Alsergrund,within a few hours,100,50,285,5,1,3,4,5,1,0.24,4,363,123,123,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,250,50184779,Alsergrund,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Mariahilf,within an hour,100,NA,170.99999999999997,2,1,1,1,NA,0,NA,4,307,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150,50185063,Mariahilf,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,98,90.05999999999999,4,1.5,2,2,4.33,6,1.45,1,35,123,38,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,79,50186576,Brigittenau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,98,100,86.63999999999999,4,1,2,2,4.86,21,3.62,1,73,173,20,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,76,50196883,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within a day,67,40,79.8,2,1,1,1,5,1,0.33,3,85,89,89,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,70,50201316,Leopoldstadt,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Mariahilf,within an hour,100,100,96.89999999999999,4,1.5,1,1,4.93,15,3.15,2,341,142,18,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,85,50202171,Mariahilf,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,100,160.73999999999998,6,1.5,1,4,3.56,9,1.71,1,180,157,23,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,141,50206201,Innere Stadt,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Hernals,within an hour,100,100,45.599999999999994,2,1,1,2,4.83,12,2.59,4,294,138,18,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,40,50207390,Hernals,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,100,54.72,2,1,1,1,4.35,20,3.95,1,265,151,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,48,50208724,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,91,34.199999999999996,3,1,1,1,5,4,3.24,1,143,36,22,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,30,50222526,Landstra§e,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,80,62.699999999999996,2,1,1,1,5,3,0.5,3,0,180,58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,55,50222591,Brigittenau,Entire home/apt,(condo)
apartment,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,100,71.82,4,1,1,2,4,14,2.71,1,326,154,32,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,63,50235361,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,apartment
apartment,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,100,71.82,4,1,1,2,4,8,1.71,2,70,139,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,50235536,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,apartment
unit,Entire home/apt,Entire/Apt,Meidling,within an hour,100,100,56.99999999999999,3,1,1,1,5,7,1.27,2,356,164,25,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,50,50248596,Meidling,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,within a few hours,100,94,99.17999999999999,2,1.5,1,1,NA,0,NA,30,159,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,87,50251392,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within a few hours,100,94,83.22,2,1.5,1,1,4,1,0.25,30,282,118,118,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,73,50257799,Margareten,Entire home/apt,unit
loft,Entire home/apt,Entire/Apt,Neubau,NA,NA,NA,153.89999999999998,6,1,1,4,4.56,9,1.79,2,79,150,70,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,135,50260099,Neubau,Entire home/apt,loft
unit,Entire home/apt,Entire/Apt,D<U+009A>bling,within an hour,100,100,79.8,3,1,2,2,5,1,0.17,3,249,177,177,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,70,50264411,D<U+009A>bling,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,100,100,113.99999999999999,4,1.5,1,2,4.93,14,3,2,267,139,34,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,100,50270797,Leopoldstadt,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within a few hours,100,94,87.77999999999999,2,1.5,1,1,4,1,0.23,30,160,127,127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,77,50272776,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,within an hour,100,99,78.66,2,1.5,NA,1,4.74,19,3.96,2,177,143,17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,69,50275395,Alsergrund,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,NA,NA,0,102.6,4,1,1,2,4.5,6,3.21,2,341,55,4,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,90,50276762,Leopoldstadt,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Alsergrund,within an hour,100,99,78.66,2,1.5,NA,1,4.8,15,3.28,2,176,136,24,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,69,50277123,Alsergrund,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Ottakring,within a day,100,100,60.419999999999995,6,1,2,3,NA,0,NA,1,364,NA,NA,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,53,50277137,Ottakring,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Margareten,within a day,90,83,71.82,2,1,1,1,NA,0,NA,2,109,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,50277512,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,98,74.1,2,1,NA,NA,4.82,17,3.07,1,38,165,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,65,50277724,Brigittenau,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Penzing,within an hour,100,100,49.019999999999996,2,1,1,1,NA,0,NA,90,1,NA,NA,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,43,50279866,Penzing,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,100,102.6,4,1,NA,2,4.64,28,6.09,1,320,137,18,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,90,50283071,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,98,485.64,6,1.5,3,3,5,5,0.98,1,346,152,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,426,50283971,Innere Stadt,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,100,100,185.82,6,1,2,5,4.67,3,0.79,2,0,113,100,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,163,50290559,Leopoldstadt,Entire home/apt,(condo)
(condo),Entire home/apt,Entire/Apt,D<U+009A>bling,within a day,80,66,85.49999999999999,2,1,1,2,NA,0,NA,1,222,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,75,50294156,D<U+009A>bling,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,NA,within a day,100,56,79.8,4,1,2,1,5,2,0.51,3,72,116,102,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,70,50294457,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,98,99,44.459999999999994,4,1.5,1,1,4.82,28,4.8,2,141,174,17,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,39,50295850,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
apartment,Entire home/apt,Entire/Apt,Favoriten,within a few hours,100,99,145.92,4,1.5,1,2,5,1,1,1,268,19,19,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,128,50297971,Favoriten,Entire home/apt,apartment
unit,Entire home/apt,Entire/Apt,Alsergrund,within an hour,100,100,45.599999999999994,2,1,1,NA,4.67,3,0.95,21,13,94,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40,50306740,Alsergrund,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,97,38.76,2,1.5,1,1,4.73,30,4.95,2,146,181,18,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,34,50307470,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Neubau,NA,NA,NA,90.05999999999999,2,1,1,NA,5,1,0.25,3,6,119,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,79,50309080,Neubau,Entire home/apt,unit
apartment,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,97,99,109.44,6,1,2,3,3.67,3,0.62,1,328,145,75,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,96,50316214,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,apartment
(condo),Entire home/apt,Entire/Apt,Brigittenau,NA,NA,NA,56.99999999999999,4,1,1,4,5,17,3.07,3,339,165,18,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,50,50316605,Brigittenau,Entire home/apt,(condo)
(condo),Entire home/apt,Entire/Apt,Penzing,within an hour,100,99,67.25999999999999,3,1,1,1,4.88,24,4.16,1,155,172,18,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,59,50327990,Penzing,Entire home/apt,(condo)
(condo),Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,100,100.32,4,1.5,1,2,5,5,1.36,2,8,109,73,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,88,50333421,Brigittenau,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Mariahilf,within a few hours,100,94,79.8,2,1.5,1,1,NA,0,NA,30,251,NA,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,70,50334972,Mariahilf,Entire home/apt,unit
apartment,Entire home/apt,Entire/Apt,NA,within an hour,100,100,101.46,3,1,NA,2,4.81,37,6.49,2,119,170,16,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,89,50335020,Landstra§e,Entire home/apt,apartment
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,100,81,98.03999999999999,2,1,1,2,5,12,2.52,2,76,142,39,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,86,50335489,Leopoldstadt,Entire home/apt,(condo)
(condo),Entire home/apt,Entire/Apt,D<U+009A>bling,within a day,80,66,51.3,2,1,1,2,NA,0,NA,1,191,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,45,50336229,D<U+009A>bling,Entire home/apt,(condo)
(condo),Entire home/apt,Entire/Apt,D<U+009A>bling,within a day,80,66,47.879999999999995,2,1,1,2,5,1,0.42,1,332,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,42,50337154,D<U+009A>bling,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Meidling,within an hour,100,100,63.839999999999996,2,1,NA,1,4.56,32,5.55,2,238,172,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,56,50337170,Meidling,Entire home/apt,unit
apartment,Entire home/apt,Entire/Apt,NA,within an hour,100,100,142.5,6,1,2,3,4.79,29,5.03,2,120,172,17,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,125,50337784,Landstra§e,Entire home/apt,apartment
apartment,Entire home/apt,Entire/Apt,NA,within an hour,100,100,255.35999999999999,6,1.5,2,3,5,8,1.39,2,109,172,90,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,224,50339083,Landstra§e,Entire home/apt,apartment
unit,Entire home/apt,Entire/Apt,Neubau,NA,NA,NA,84.36,3,1,1,2,4.93,15,4.05,2,76,110,25,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,74,50346187,Neubau,Entire home/apt,unit
apartment,Entire home/apt,Entire/Apt,Josefstadt,within an hour,100,100,96.89999999999999,2,1,1,NA,4.89,9,2.48,1,225,108,40,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,85,50359262,Josefstadt,Entire home/apt,apartment
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within a day,89,53,45.599999999999994,2,1,1,2,5,5,0.89,1,250,168,47,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,50366461,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,NA,NA,67,68.39999999999999,2,1,2,1,4.67,3,0.57,1,59,158,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,60,50367593,Mariahilf,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Wieden,a few days or more,10,40,68.39999999999999,2,1,1,1,5,2,0.34,2,359,177,174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,60,50371790,Wieden,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,94,159.6,6,1,2,NA,NA,0,NA,3,323,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,140,50380329,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,94,169.85999999999999,6,1,2,3,NA,0,NA,2,362,NA,NA,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,149,50380836,Landstra§e,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Alsergrund,within an hour,100,83,54.72,2,1,1,1,5,6,1.3,2,229,137,76,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,48,50383833,Alsergrund,Entire home/apt,(condo)
